,0,0,1,2,3,4,5,0,0
228,2022-04-16,12.735,0.0,0.0,0.0,0.0,0.0,23.02719355006586,58.44677
229,2022-04-17,13.085,0.0,0.0,0.0,0.0,0.0,15.560293876169839,53.446224
230,2022-04-18,8.842,0.0,0.0,0.0,0.0,0.0,8.929306845474525,50.537952
231,2022-04-19,5.074,0.0,0.0,0.0,0.0,0.0,19.21895152925252,47.711037
232,2022-04-20,10.921,0.0,3.1,0.0,0.0,0.6,10.82462877542645,49.940643
233,2022-04-21,6.151,0.0,0.0,0.0,0.0,0.0,12.596763579011954,49.580288
234,2022-04-22,7.158,0.0,0.0,0.0,0.0,0.0,10.03623116668136,48.185383
235,2022-04-23,5.703,0.0,0.0,0.0,0.0,0.0,10.893261602973457,46.497135
236,2022-04-24,6.19,0.0,0.0,0.5,0.0,0.0,13.691369187582147,46.67828
237,2022-04-25,7.78,0.0,0.0,0.2,0.0,0.5,8.647736270922707,47.199554
238,2022-04-26,4.914,0.0,0.0,0.0,0.0,0.0,12.267677970004517,45.42832
239,2022-04-27,6.971,0.0,0.0,0.0,0.0,0.0,9.876087902405013,46.046844
240,2022-04-28,5.612,0.0,0.0,0.0,0.0,0.0,8.01244266209017,45.337254
241,2022-04-29,4.553,0.0,0.0,0.0,0.0,0.0,13.117669141932817,44.486244
242,2022-04-30,7.454,0.0,0.0,0.0,0.0,0.0,8.39784238600797,46.225006
243,2022-05-01,4.772,0.0,0.0,0.0,0.0,0.0,5.553979583034609,44.74003
244,2022-05-02,3.156,0.0,0.0,7.1,2.8,3.3,8.656535351377451,48.27267
245,2022-05-03,4.919,1.4,3.9,0.0,3.4,2.6,4.5068890089200355,47.775757
246,2022-05-04,2.561,0.0,0.0,0.0,0.5,0.0,6.634506662877209,45.84981
247,2022-05-05,3.77,0.0,0.0,0.0,0.0,0.0,7.850539581722874,44.987602
248,2022-05-06,4.461,0.0,0.0,0.0,0.0,0.0,7.257481559073105,45.854694
249,2022-05-07,4.124,0.0,0.0,0.0,0.0,0.0,5.207295813117683,45.7034
250,2022-05-08,2.959,0.0,0.0,0.0,0.0,0.0,3.164149331526054,44.659496
251,2022-05-09,1.798,0.0,0.0,0.0,0.0,0.0,3.1518306188894116,43.432823
252,2022-05-10,1.791,0.0,0.0,0.0,0.0,0.0,3.0515211017053265,42.894722
253,2022-05-11,1.734,0.0,0.0,0.0,0.0,0.0,0.09503006891123854,42.47047
254,2022-05-12,0.054,0.0,0.0,0.0,0.0,0.0,3.507313469261082,41.06947
255,2022-05-13,1.993,14.100000000000001,1.2,3.2,4.8,0.7,3.9490273080892466,40.193108
256,2022-05-14,2.244,75.4,34.4,18.8,31.7,18.7,52.231341579362216,80.205986
257,2022-05-15,29.68,2.8,1.8999999999999997,0.0,0.0,0.0,79.92204777044256,155.33849
258,2022-05-16,45.415,0.0,0.0,0.2,0.0,0.0,48.90704898355982,87.33909
259,2022-05-17,27.791,0.1,1.7,12.0,3.8,0.1,37.99618921967688,93.34185
260,2022-05-18,21.591,0.0,0.1,0.0,0.0,0.0,22.323267113686313,79.03769
261,2022-05-19,12.685,0.0,0.5,0.0,0.0,0.0,17.774142518583506,60.544563
262,2022-05-20,10.1,0.0,0.1,0.0,0.0,0.0,12.795622797289175,57.6556
263,2022-05-21,7.271,0.0,0.0,2.1,0.0,5.4,11.727414430083215,55.22816
264,2022-05-22,6.664,0.0,10.3,0.0,0.0,0.0,5.170339675207757,54.36333
265,2022-05-23,2.938,9.2,12.4,18.2,16.6,26.9,22.59427879169244,63.831566
266,2022-05-24,12.839,5.4,1.6,6.999999999999999,19.9,6.6,37.32921892120726,119.364075
267,2022-05-25,21.212,0.0,0.0,0.0,0.0,0.0,57.72900704748647,77.8894
268,2022-05-26,32.804,0.1,0.0,0.0,0.0,0.0,32.91384034901656,73.02044
269,2022-05-27,18.703,0.0,0.0,0.0,0.0,0.0,23.56393745780526,71.379616
270,2022-05-28,13.39,0.0,0.0,0.0,0.0,0.0,22.108569550590552,64.98833
271,2022-05-29,12.563,0.0,0.0,0.0,0.0,0.0,16.741130473196524,62.17899
272,2022-05-30,9.513,0.0,0.0,0.0,0.0,0.0,12.5228513031921,57.91344
273,2022-05-31,7.116,54.8,44.89999999999999,111.9,90.0,59.7,150.11935182230172,332.88065
274,2022-06-01,85.304,11.7,54.70000000000001,21.7,21.4,9.7,997.664379384183,749.8574
275,2022-06-02,566.914,0.0,0.0,0.0,0.0,0.0,333.33732468316964,414.23264
276,2022-06-03,189.416,19.9,1.8999999999999997,0.1,9.6,0.0,182.34686389584823,285.38452
277,2022-06-04,103.617,19.9,26.2,13.4,26.6,34.7,241.40805172418297,230.36684
278,2022-06-05,137.178,0.4,0.0,5.4,8.2,5.0,588.9822885831289,297.68057
279,2022-06-06,334.684,0.6,7.599999999999999,49.6,26.6,26.2,509.76416724906585,389.37006
280,2022-06-07,289.669,34.3,45.7,138.9,97.1,107.3,2015.6053597682787,2043.8427
281,2022-06-08,1145.35,0.0,0.0,0.0,0.0,0.0,1926.169746210167,2021.5938
282,2022-06-09,1094.529,0.0,0.0,0.0,0.0,0.0,672.9959087650275,615.81104
283,2022-06-10,382.424,0.0,0.0,0.0,0.0,0.0,349.4660391567159,427.31522
284,2022-06-11,198.581,0.0,0.0,0.6,0.0,10.9,238.44980087529797,215.04564
285,2022-06-12,135.497,0.0,0.0,3.9,0.0,0.0,239.18540400131457,180.08595
286,2022-06-13,135.915,0.0,0.0,0.0,0.0,0.0,178.65652955312845,181.28052
287,2022-06-14,101.52,1.4,0.0,15.9,6.1,1.5,187.68438609969613,170.95958
288,2022-06-15,106.65,0.0,0.0,0.5,0.2,1.8,126.43574687031193,174.47856
289,2022-06-16,71.846,0.0,0.0,0.0,0.6,0.3,108.90093934009748,131.8114
