,0,0,0
556,2020-07-23,27.118,-9.755562
557,2020-07-24,52.774,228.56572
558,2020-07-25,711.778,500.07098
559,2020-07-26,1208.287,374.29993
560,2020-07-27,563.598,260.17148
561,2020-07-28,242.313,155.58148
562,2020-07-29,146.961,80.21722
563,2020-07-30,135.231,74.44597
564,2020-07-31,117.93599999999999,169.14601
565,2020-08-01,93.851,71.200905
566,2020-08-02,100.207,116.70324
567,2020-08-03,157.78,359.30182
568,2020-08-04,1326.889,692.7877
569,2020-08-05,1761.573,1884.6315
570,2020-08-06,3373.14,2037.9686
571,2020-08-07,2263.252,1333.4612
572,2020-08-08,729.261,1127.8408
573,2020-08-09,336.122,638.447
574,2020-08-10,986.241,623.9513
575,2020-08-11,721.926,626.3776
576,2020-08-12,1335.359,738.46027
577,2020-08-13,688.423,668.0388
578,2020-08-14,322.448,486.43686
579,2020-08-15,207.513,345.90982
580,2020-08-16,354.279,288.99786
581,2020-08-17,337.363,414.15164
582,2020-08-18,201.123,135.12845
583,2020-08-19,130.227,135.82323
584,2020-08-20,96.507,38.925247
585,2020-08-21,84.277,-21.595232
586,2020-08-22,66.266,51.95694
587,2020-08-23,86.094,277.25797
588,2020-08-24,358.101,261.77484
589,2020-08-25,165.045,82.17144
590,2020-08-26,111.37,46.207047
591,2020-08-27,80.907,31.82597
592,2020-08-28,87.978,50.597294
593,2020-08-29,94.986,103.921165
594,2020-08-30,107.697,172.67336
595,2020-08-31,127.791,228.24504
596,2020-09-01,120.659,150.44669
597,2020-09-02,97.222,91.60913
598,2020-09-03,106.504,228.70222
599,2020-09-04,2660.614,669.7805
600,2020-09-05,674.02,593.573
601,2020-09-06,277.855,259.337
602,2020-09-07,170.171,207.63857
603,2020-09-08,1436.162,376.78357
604,2020-09-09,782.183,435.5019
605,2020-09-10,391.154,307.26483
606,2020-09-11,246.78499999999997,196.48103
607,2020-09-12,179.445,143.74236
608,2020-09-13,200.112,113.82978
609,2020-09-14,300.341,238.36288
610,2020-09-15,206.815,49.639877
611,2020-09-16,137.972,114.577415
612,2020-09-17,126.018,164.24234
613,2020-09-18,106.516,81.38678
614,2020-09-19,80.82,68.229454
615,2020-09-20,67.913,-18.775738
616,2020-09-21,61.796,65.88596
617,2020-09-22,52.247,-11.377074
618,2020-09-23,43.768,-14.925554
619,2020-09-24,38.973,-12.865613
620,2020-09-25,39.755,-10.550869
621,2020-09-26,100.174,3.795448
622,2020-09-27,86.854,47.002796
623,2020-09-28,80.4,-3.1788008
624,2020-09-29,56.674,-12.911078
625,2020-09-30,45.125,-18.235233
626,2020-10-01,43.926,-25.322702
627,2020-10-02,42.799,-12.540185
628,2020-10-03,42.908,-20.947577
629,2020-10-04,36.667,-18.60723
630,2020-10-05,30.448,-17.540346
631,2020-10-06,30.614,-23.06159
632,2020-10-07,23.299,-25.934164
633,2020-10-08,23.4,-33.746758
634,2020-10-09,23.5,-40.564087
635,2020-10-10,11.062,-29.693857
636,2020-10-11,23.69,-31.760862
637,2020-10-12,17.55,-32.317146
638,2020-10-13,17.657,-35.0019
639,2020-10-14,17.765,-34.90347
640,2020-10-15,17.865,-32.840546
641,2020-10-16,11.798,-33.05154
642,2020-10-17,11.926,-33.417686
643,2020-10-18,12.052,-33.125034
644,2020-10-19,18.329,-33.16255
645,2020-10-20,12.275,-33.16255
646,2020-10-21,18.575,-33.16255
647,2020-10-22,12.559,-33.16255
648,2020-10-23,24.848,-33.16255
649,2020-10-24,37.206,-33.16255
650,2020-10-25,18.973,-33.16255
651,2020-10-26,12.985,-33.16255
652,2020-10-27,7.052,-33.16255
653,2020-10-28,7.216,-33.16255
654,2020-10-29,6.556,-33.16255
655,2020-10-30,12.789,-33.16255
656,2020-10-31,6.866,-33.16255
657,2020-11-01,7.028,-33.16255
658,2020-11-02,5.486,-27.396217
